url_path,views_total,views_unique
/idurar/idurar-erp-crm,355,142
/idurar/erp-crm,144,67
/idurar/idurar-erp-crm/actions,40,1
/idurar/idurar-erp-crm/forks,34,1
/idurar/idurar-erp-crm/tree/master/.github/workflows,27,3
/idurar/idurar-erp-crm/blob/master/.github/workflows/workflow.yml,27,1
/idurar/idurar-erp-crm/tree/master/frontends/erpFrontend,24,16
/idurar/idurar-erp-crm/actions/workflows/workflow.yml,22,1
/idurar/idurar-erp-crm/issues,17,11
/idurar/idurar-erp-crm/tree/master/controllers,17,10
